flex-shrink-0 href,el-image__inner src,text-xl,text-xl,flex href,ml-1,flex-shrink-0 src,text-xs,ml-2,mt-2,text-xs 2,text-xs href,text-xs 3,text-xs href 2,text-xs 4,text-xs href 3
lint,169295775552501471.jpg,Lint - Read More. Get Smarter,棉绒 - 阅读更多。变得更聪明,https://lintreader.com/,< 5K,https://www.toolify.ai/2.6.2/img/GB.25b153a.png,100.00%,2,Lint 提供免费访问数以千计的电子书，为读者提供精选的章节。,AI 工具目录,ai-tools-directory,人工智能书籍写作,ai-book-writing,AI教程,ai-tutorial
morphicshot,169107007028473358.jpg,MorphicShot,MorphicShot的,https://morphicshot.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,55.77%,0,AI 驱动的 MorphicShot 可在短短 30 分钟内创建高清个人资料图片。,AI个人资料图片生成器,ai-profile-picture-generator,AI照片和图像生成器,ai-photo-image-generator,AI头像生成器,ai-avatar-generator
content-hero,169253848230186583.jpg,Content Hero | Generar Posts con IA,内容英雄 |Generar Posts con IA,https://www.content-hero.net/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAA51BMVEXPHiv30RcAM6u3Hz3SHin71BTRtzI1T5dBKI0ANK4AMK4AMqsCNKwIOK06X7wALq0GNawsU7gqUbckTbYPPa8AL6obRbMSP68LOa+9yOd9lNFUc8RQcMQWQLBAJ4w9JYzQtjHY3vHR1+6zv+Oisd5jf8pefMhXd8ZBZr9BYb0oVrwfUbsbSrggSrQyTJbg5POhrdyWqNqNodd7k9J6kdB0jc5yis5uiMxZc8VMa8I2XbsOQbQJPrMPN60ALak5Upg3T5j19vvq7ffJ0uzG0Ou4wuW4wuStveKntN6JndVqhMsxVbgUR7VsdcydAAABM0lEQVRIx+2QxXbDMBBF1RTSRFAzOwzmMGMZ//97Gp9uWnPrZX0X0pH07ozOgLN8FH7h/2v/Mh/gKoFG42tJAJTjOR7KnueVD8eEDKhGc3NCsujN1rGcin+IyYFSJEjCSCKjl9562p4wGGGMooMxPkVUg+61ml36dSBrtKYyv/IhpzRlU+9OTVqbqfqyed/HMLvPY3by0CFYoni4pyRRe5bfBApm9JFg9M0dYSCCvgIhKjFkt+qtRZTJp0j7biR873aqw7Zvx242HzHKcM7BHwVK+rjTFTL5kGMF1uWDI2FYkeXSfSSSheJGBKH+rixojNL6c/1WS42YNS/OBo8GTv0/Xsmd5T6iPz9/GhIq5FeCbCz7o1oJU3Vsexu6BddBavV6zd+zPYDzfICLfICCgoI/8wl40i6L1cI/gAAAAABJRU5ErkJggg==,63.34%,1,人工智能驱动的工具可以毫不费力地生成优化的 SEO 友好帖子。,AI 内容生成器,ai-content-generator,AI SEO助手,ai-seo-assistant,,
lueinhire-com,169348452744087980.jpg,LueinHire.com,LueinHire.com,https://lueinhire.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,56.85%,3,人工智能驱动的平台重塑了招聘前评估。,AI面试助理,ai-interview-assistant,AI广告助手,advertising-assistant,人工智能招聘,ai-recruiting
ideaaize,169134164134277125.jpg,IdeaAize,创意艾泽,https://ideaaize.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAulBMVEUAAADOESb////VOkvNDSL23N8hISG5ubn///r+88T954b///z//vj//fT++un98Lb977P81jP81jAhISP/++7+99H+9Mj977D+76j97Jz932D93lr93E7/+d7/+cX97qz97KD96pf943L94GP++eP//Nb+99b+9c7/+cH+8b65t665tqm5tqf95oL94Gj83VT82UL82Dn81Cn//+f12dP12c311b+5tqj97KP96ZL96Iv95Xz95Hv80hySAW0dAAAA2klEQVRIx+3Sx5ICIRSFYcZJQEMTpnMO5qyTjO//WpYPIFbdXriQf3v4qlhc9NIt661/av/WLfTaLfR+p9+/H9OMeuawH+WOYTd7h2HuupwxmOf+iPcD33NJH+KdnJ4CEZYT0UqQHy510sQ0WakIQ7yfbNWmbs9rFTOAx6NWb1bxUa9VzSE+SHV2iKokU3sP4kmmG0GrXbqlMJ82E5lSEmYLF/R/Wob1chHJuIL4njckUpahECRnoPvFg6IYj4vB9+37/TQ2nf3P57Pp7Qfow9zXNcOObDbbw7oA3+QfCHuuGnAAAAAASUVORK5CYII=,90.93%,2,IdeaAize 是一种 AI 工具，它使用先进的自然语言处理来生成引人入胜的内容。,大型语言模型 （LLM）,large-language-models-(llms),写作助理,writing-assistants,AI 内容生成器,ai-content-generator
localizebot,169295772529431102.jpg,LocalizeBot,本地化机器人,https://localizebot.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,0,LocalizeBot 简化了应用程序本地化，通过翻译成多种语言来帮助吸引更多用户。,AI 应用程序生成器,ai-app-builder,翻译,translate,人工智能网站建设者,ai-website-builder
insidedocx,169183573654517506.jpg,InsideDocx,内部文档x,https://insidedocx.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,61.22%,0,轻松搜索 Confluence 空间。,AI聊天机器人,ai-chatbot,,,,
nextminds,169253847426184785.jpg,Nextminds,Nextminds,https://www.nextminds.in/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,2,Nextminds 将学生与专家导师联系起来，以实现各个领域的个性化学习。,人工智能辅导,ai-coaching,AI教育助手,ai-education-assistant,人工智能课程,ai-course
policy-pro,169183570927115991.jpg,Policy Pro,政策专业版,https://www.policypro.app/,< 5K,,,3,Policy Pro 将 SOP 转换为实时信息，即时回答政策、程序和合规性问题。,AI聊天机器人,ai-chatbot,AI SOP,ai-sop,,
cerelyze,169253851653354437.jpg,Cerelyze,Cerelyze（塞雷兹酒店）,https://cerelyze.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,65.96%,2,Cerelize 平台可帮助工程师和研究人员快速复制和理解研究论文。,AI产品描述生成器,ai-product-description-generator,文件,papers,AI 代码助手,ai-code-assistant
moly-ai,169295774888945644.jpg,Moly.ai,Moly.ai,https://moly.ai/,< 5K,https://www.toolify.ai/2.6.2/img/MX.9be85b0.png,51.98%,2,Moly.ai 提供个性化的聊天机器人，提供即时客户支持，为卓越体验提供量身定制的响应。,AI聊天机器人,ai-chatbot,无代码&低代码,no-code-low-code,AI回复助手,ai-reply-assistant
muzzle,169141180239089751.jpg,Muzzle,枪口,https://www.muzzle.in/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,52.02%,0,Muzzle 是一个使用 GPT Chat Completion 的安全聊天平台。,其他,other,,,,
take-care,169340879872478663.jpg,Take Care,当心,https://www.takecare.uk/,< 5K,https://www.toolify.ai/2.6.2/img/ES.ead96fe.png,100.00%,1,针对所有医疗保健场景的专家药剂师指导。,AI咨询助理,ai-consulting-assistant,AI客服助理,ai-customer-service-assistant,医疗,healthcare
apply-wiz-automatic-job-applier,169253904339880516.jpg,ApplyWiz Job Automations,ApplyWiz工作自动化,https://apply-wiz.com/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,0,通过ApplyWiz的自动化申请流程彻底改变求职方式。,人工智能招聘,ai-recruiting,简历生成器,ai-resume-builder,AI广告助手,advertising-assistant
langui,169220595545649267.jpg,LangUI,语言UI,https://www.langui.dev/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAb1BMVEXeKQ/eJg7hOw3dIw/gMA3/3gDfKg7gMw3gLA7iPwzjRwvpawj/4gDdIA7gOA3tfwfzogX3tQPlUwvkTQvnWgrrdgjxlwX4uQL8zgH+2QD90wDrcgfwkAbvhwb0qAT6xAL7ygHoZAv4vwP1rAPnZAi5d1rFAAABAUlEQVRIx+zSy3KDMAwF0Ot3DAbbvCG8kvT/v7HMJNDpzoZNFz0brSSNNBd/0k1RXEDrcSLxS/O9h9fGV7EDpB4Z3rQd7xki8XTl+GA8IfKGKLkbUoYdga4SHdxLKS2G3qmt8s85pVtrFvi5+tX6pxC9974p3k0qbZc7QtnOGCGE6V9Ftl+QfIEjECtbsRkmznCQiPAwwohWEhwIInBnhkWsD4YDVxETaLfYYu6a7PgpTS0NjoAsfJUxNc38J07PrlbB2a90BhCUCTne37iKIRQhvwogaUkTglO41gkjG5yT312T4zxl+7nEaTJPbZrhAiYVriH4971RMApGwSigJQAAXjQKuVnwknMAAAAASUVORK5CYII=,42.89%,1,具有免费 AI 和 GPT 项目组件的开源 Tailwind 库。,其他,other,,,,
notion-second-brain-ai,169202020380464708.jpg,The Agile You: Second Brain AI for Notion,敏捷的你：概念的第二个大脑人工智能,https://theagileyou.com/,< 5K,https://www.toolify.ai/2.6.2/img/MX.9be85b0.png,39.99%,1,为Notion提供AI模板的平台，简化知识工作者的任务和资源管理。,AI 生产力工具,ai-productivity-tools,AI任务管理,ai-task-management,AI产品描述生成器,ai-product-description-generator
hashmeta-ai,169262175010734123.jpg,Hashmeta AI,哈希元人工智能,https://hashmeta.ai/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,53.47%,6,使用数字人类 AI 彻底改变内容创作。,AI头像生成器,ai-avatar-generator,文字转视频,text-to-video,AI动画视频,ai-animated-video
snack-contents,169193529862699210.jpg,SnackContent,零食内容,https://snackcontents.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAD1BMVEXMHAD////++Pj219bQKRwMYXfgAAAAHklEQVQ4y2NAACdBGBBGEh1VMKpgVMGoglEFg18BAKJNKdfg2cFYAAAAAElFTkSuQmCC,62.42%,4,SnackContent 可在几秒钟内为用户生成并自动创建内容。,文字转视频,text-to-video,AI 内容生成器,ai-content-generator,AI视频生成器,ai-video-generator
atriv-ai,169340875384238319.jpg,Atriv,阿特里夫,https://atriv.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAzFBMVEV1qtv////c6veEs99zqdpxp9rw9fz//v7+/Prw3MLw9vzx38rv17j79vL68enx3sbs0q39+vf8+PX/+fL69O357+T37uT26+D16Njz5dbw2r3v1rPu06/rzabpyJ3oxZbes37Yp2vco1D1t0XurkD8+ff26d3y4c3rzqrmwpTkvo/gt4TarXPdpVnhpkrmqEbys0PqqkPpqT/kpD7w9/3z5NDw4M3qzanszaDnxJnhu43cr3jesXbWpnDZpmPVoF7VnlriqFHcoEvys0ajIr9PAAAA3ElEQVRIx+3SR5LCMBCFYXkCkiw54IBzNjnD5CFz/zvBBegqyws2+vb/orsekiRJ3Fs76LUd1HlMVT/Uuw4EKYCuO3B1DSsAoCc9RnlImWdhoIfy6Dv7TUw66Av02GHxeHY6FhOTuqR5TzyaFotrtTyMedAV6P3ob77ebOsyHw2t5r0VxPl5tdmuFrvRl4Yb9/1PPplXdV2V08TQBP7nhel/uVxfZhn3Be5XtCFPp8U+z2LDwSL70Vlo/iRmZPSI0P4Ux6fUYIFOwP0CsK3bNoH3/9IOem8HSZL0NDfK3hjK1rJl2wAAAABJRU5ErkJggg==,67.67%,2,使用 AI 将文本转换为独特的数字艺术。,AI艺术生成器,ai-art-generator,,,,
balm-ai,169183567289674705.jpg,AI Therapy Platform,AI治疗平台,https://www.balm.ai/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,72.27%,1,通过人工智能疗法彻底改变心理健康。,人工智能辅导,ai-coaching,AI咨询助理,ai-consulting-assistant,AI广告助手,advertising-assistant
eqo,169134166939489967.jpg,EQO Label,EQO标签,https://eqolabel.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAD1BMVEXMHAD////++Pj219bQKRwMYXfgAAAAHklEQVQ4y2NAACdBGBBGEh1VMKpgVMGoglEFg18BAKJNKdfg2cFYAAAAAElFTkSuQmCC,62.26%,2,EQO Label 是一个人工智能驱动的食品数据库，可帮助用户对他们的饮食做出明智的选择。,AI产品描述生成器,ai-product-description-generator,AI 工具目录,ai-tools-directory,,
double-subtitles,169098400155215621.jpg,Double Subtitles,双字幕,https://www.getdoubleapp.com/,< 5K,https://www.toolify.ai/2.6.2/img/MX.9be85b0.png,53.37%,3,人工智能驱动的移动视频编辑器为视频添加字幕。,AI广告助手,advertising-assistant,字幕或副标题,captions-or-subtitle,AI视频编辑器,ai-video-editor
motiv8,169183564565443889.jpg,MOTIV8,MOTIV8型,https://motiv8.pro/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,39.90%,0,MOTIV8 应用程序通过管理任务和提供个人成长机会来提高幸福感、生产力和生活满意度。,AI任务管理,ai-task-management,AI 生产力工具,ai-productivity-tools,生活助理,life-assistant-2
meetmine-ai,169313609973142330.jpg,Meet Mine AI,认识 Mine AI,https://meetmine.ai/,< 5K,,,5,具有多种语言表情和感受的 AI 角色,AI头像生成器,ai-avatar-generator,AI角色,ai-character,AI聊天机器人,ai-chatbot
videosum,169166822233932456.jpg,videosum.ai,videosum.ai,https://www.videosum.ai/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAD1BMVEU7dcT53Rc3c8i6ulH/4g9x1xL/AAAAJ0lEQVQ4y2MYBaNgyAEl/ECBwRg/MGBwwQ8cGATxA4FRBaMKBpsCACq2P6NeVTmOAAAAAElFTkSuQmCC,52.25%,4,videosum.ai 是一个有用的在线工具，用于创建内容，包括转录、字幕和社交媒体帖子。,AI 内容生成器,ai-content-generator,AI广告助手,advertising-assistant,AI短片生成器,ai-short-clips-generator
charades-ai-1,169262180190964865.jpg,charades.ai,charades.ai,https://charades.ai/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,42.67%,1,使用 OpenAI 的 DALL·E 图像生成器。,AI 内容生成器,ai-content-generator,AI照片和图像生成器,ai-photo-image-generator,游戏,game
backlinker-ai,169098390741963036.jpg,Backlinker AI,反向链接器 AI,https://backlinker.ai/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,88.42%,1,自动化 AI 代理可帮助企业有效地获得自然流量和反向链接。,AI广告助手,advertising-assistant,AI产品描述生成器,ai-product-description-generator,AI 响应生成器,ai-response-generator
speechevalpro-api,169107000416282262.jpg,SpeechEvalPro,语音EvalPro,https://speech-eval.pro/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,52.85%,1,SpeechEvalPro是一个API解决方案，用于准确的中英文发音评估。,AI产品描述生成器,ai-product-description-generator,AI语音识别,ai-speech-recognition,语音转文本,speech-to-text
spheres-of-emotions,169253909845033178.jpg,Mind Tracker,心灵追踪器,https://mindtrackerapp.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAIVBMVEX/AAAAAP/////l5eXr6+tIBbneASHS0v4oKP41Nf3i4uqeZBjoAAAAQUlEQVQ4y2Mwxg8MGIxd8AFnAwYTJXxAZVQBHRVYleMDVQYMMzvwgc4JDIL4gcCogkGkIBQ/CGBIww8SGEbBMAIA11aVsRQrMosAAAAASUVORK5CYII=,81.35%,1,使用个人日记和情绪追踪器 Mind Tracker 跟踪和管理情绪和情绪。,心理健康,mental-health,,,,
digital-pets,169220590696236882.jpg,Digital Pet,数字宠物,https://digitalpets.net/,< 5K,https://www.toolify.ai/2.6.2/img/ES.ead96fe.png,100.00%,1,玩数字宠物，创建错综复杂的故事情节，使用 Chat GPT 达到顶峰。,有趣的工具,fun-tools,游戏,game,,
codesense-ai,169089659191076544.jpg,CodeSense AI,CodeSense 人工智能,https://codesenseai.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABIFBMVEX/mTMTiAj/////ly8PhgT/qlc3mC3M4cn/7+Pd3enS0uJ/gK56e6v+/v/5+fzAwNe8vNSqq8mVlryUlLr/sFr8/P3v7/Xj4+7Z2ebW1+bU1OPOz+DMzN/Jydyyss+np8eio8Q4my709Pjg3+vLyt3Hxtq5udKfocONjreIirSChbB7f69vcKVPUpPm5/D/8OT/8OPCwtivss6trszN48uensCKjbWFhrOar6t3eKhzdahycqZqaqJpa6FaXZk7QIf/rFg8njH29/rh5O/a2ej36N7z49q0ttDg0M/aysvK3sjH28bKusHGtr/Bsr2YmL2Ymry2zLuQj7qxxriOkLeht65tbaNkZJ9iY5xTWZhISo1FR4wqMH0SGm87njA3mC7xBW5xAAABI0lEQVRIx+3S1W7DMBiGYa/bujkMC3MxDZSZO2ZmvP+7mHYBjuTmcHmOv1e/ZBlkMpn1baYDthMs9/4skyZgF6nRPD67ur48PWo00SOQQ2I0d/wWz8P2AY0eoft9djSy1aLZi/o6g98zJcrX6nqJgFbgQxq7Vx4DU604rsOpFZKXcXvJDKt6RZxMqWrZEPoQty9wAmf2nt8XMcXrTo2gMXvZFi1DfP38WkQuPBmUGdz77G1L48fxx5y0ix38+5IRVg85gZqQrkUIfhH7/esCWYYs7/At2KHaBexeIsiAkFVDU1hKVNb4f0yJnN1YBFebiVBK6JFoxR5MX6J7Vs6hgR207sXDcPh0d95N2IA82o/nrVbfnpdPALbSARvpZH3W/+f+F5dDMB22cvV8AAAAAElFTkSuQmCC,54.45%,0,CodeSense AI 是一个 Visual Studio Code 扩展，可通过 AI 驱动的工具提高开发人员的工作效率。,AI 代码助手,ai-code-assistant,代码说明,ai-code-explanation,AI 开发人员工具,ai-developer-tools
orca-tool,169269262247432884.jpg,Orca,逆戟鲸,https://orca-tool.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAG1BMVEX///8ANoAAL3x4krn5+vyJoMFTd6k/Zp0nVJN3nRrSAAAAQklEQVQ4y2OAA5YgQRBIYEAFowpGlgJjOCgEK2g2RgEGDEpwIAgGQkooQIFBED8QGFUAUUAwJAnGxaBIMKMKBo0CAMGASIphvEJ6AAAAAElFTkSuQmCC,67.73%,1,Orca 是一个多功能的网络平台，具有广泛的工具和功能。,AI 工具目录,ai-tools-directory,,,,
autoscreen,169348457169060913.jpg,Autoscreen,自动屏幕,https://autoscreen.io/,< 5K,https://www.toolify.ai/2.6.2/img/US.bd559c2.png,100.00%,4,通过量身定制的按需面试彻底改变招聘方式。,人工智能招聘,ai-recruiting,,,,
coleap,169116427278921278.jpg,Coleap,科利普,https://coleap.com/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAGFBMVEX/zgEAAADeHwD/1AHmTADKGwDcGQAgAwBJ+7sLAAAANUlEQVQ4y2MQxA8ERhUMJQXl+EEBQyh+EMCghB8ojCqgn4I0/CCBwQU/cGAwxg8MGEbBMAIAJpmFooxAK6IAAAAASUVORK5CYII=,53.07%,1,Coleap 是一个帮助用户轻松创建、销售和运行学习体验的平台。,人工智能课程,ai-course,AI 应用程序生成器,ai-app-builder,AI教育助手,ai-education-assistant
7lemon-graphic-design-poster,169202018512563087.jpg,7Lemon - Poster Maker & Flyer Creater & Graphic design,7Lemon - 海报制作者、传单创作者和平面设计,https://photolab.top/,< 5K,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAz1BMVEXeKRD//////f3dJAreJw7eJQz++PfdIgn//Pv98O798fDfLhX87Or639zfKxHdIQf64uDmYU7lWETgNyD75+T53Njysafuj4Lre2vdIAb98/H52tX30s730MrxrKLvnJDpcmHnZlPjSzb419L41dD3ycP0vLPpdGPkUz/jTjriSDLiRC7hQCrfMRn++vn99fT41tL2x8D1wrvztq3xqJ/wopfsh3nrgHHpdmfgNR3cGwHzt7DvlonsgnTpbl7oalnmXUnhPCTsiXvobFvtiXz+W07dAAAB7ElEQVRIx+2Ux3LjMBBE2SAIMeckiVk552gFh/3/b1qpXHvbA0nfXHr3xjRmpod78avhG5xSXy3odrC1hdrFizd53tdpTXlj6InAvlnX/MeSAEj4uuUvhMgMUlHvAepokL9S4NaoqNS/m/c+h/qnD1iG0RAaBi377fGNF3ieGneQ7kJEpDjHdLsLp3y5F4ybdpwM30/nHKoGaPbAxAPiBrNSi9AMGZEWrJ1PZNVE4gQAISIAse8IZfRHhicLeyO7KyFvteNo+Za5gJjoZZbOloHuhsEvTDcU+hoD0LubAFhWZhSzmJC0kOEpX3E22e4HWwYwkM7h8FnKwIBBWrrA9TyyPqaKwlsmQFbTpqHopeafiI9q7YUUDCd0nKw32eiQhqfSMaRKKolE6rQ1vxiNLc8j8fBs0AqrS603TVbjy2S2C84rtQ13JFTLDjctLNsZ+aZv+Oi2sNarhjdtm57EvJWzhKRBtPlq4euBEJCotclFaB2CoFHJfwh0IilSsQ/BwmyOpNIZau4gXi2zBXV6J2TtM/hV9PrYA+l2CVoHw4lEPLiU909PWQ9P5uonfdyRXgsQrQr9UwZrVZIlt59T+tjnU8AQz2iV9s3s43UwVL49C1xPziseQf7Jv5J0txe4H6CMKfcjKPfixf/4C/D+K0/VvQbmAAAAAElFTkSuQmCC,100.00%,4,7Lemon：一款多功能设计工具，可轻松创建令人惊叹的图形和内容。,AI平面设计,ai-graphic-design,照片和图像编辑器,photo-image-editor,AI海报生成器,ai-poster-generator
sprout-ai,169295744521436538.jpg,Sprout,发芽,https://www.sprout.com.br/,< 5K,https://www.toolify.ai/2.6.2/img/PT.6a9a72f.png,100.00%,0,Sprout 使用 AI 通过自动化和预测功能改变销售、营销和内容创建。,AI广告助手,advertising-assistant,AI 内容生成器,ai-content-generator,AI电子邮件营销,ai-email-marketing
